"pollscore","numeric_grade","duration","sample_size","population","party","hypothetical","internal","pct"
-1.1,2.9,2,837,"rv","DEM","true","true",48.2
-1.1,2.9,2,837,"rv","REP","true","true",40.9
-1.1,2.9,2,837,"rv","DEM","true","true",44
-1.1,2.9,2,837,"rv","REP","true","true",39.2
-1.1,2.9,2,837,"rv","IND","true","true",4.5
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.7,1.9,5,600,"lv","DEM","true","true",46
-0.7,1.9,5,600,"lv","REP","true","true",45
0,1.4,1,737,"v","DEM","true","true",34
0,1.4,1,737,"v","REP","true","true",55
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",41
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",41
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",41
0.1,1.9,5,1726,"a","DEM","true","true",34
0.1,1.9,5,1726,"a","REP","true","true",41
0.1,1.9,5,1306,"rv","DEM","true","true",38
0.1,1.9,5,1306,"rv","REP","true","true",42
0.1,1.9,5,1726,"a","DEM","true","true",32
0.1,1.9,5,1726,"a","REP","true","true",31
0.1,1.9,5,1306,"rv","DEM","true","true",36
0.1,1.9,5,1306,"rv","REP","true","true",34
0.4,1.8,1,1500,"rv","DEM","true","true",36
0.4,1.8,1,1500,"rv","REP","true","true",38
0.4,1.8,1,1500,"rv","DEM","true","true",36
0.4,1.8,1,1500,"rv","REP","true","true",30
0.4,1.8,1,1500,"rv","DEM","false","true",33
0.4,1.8,1,1500,"rv","REP","false","true",38
0.4,1.8,1,1500,"rv","DEM","true","true",37
0.4,1.8,1,1500,"rv","REP","true","true",32
0.4,1.8,1,1212,"lv","DEM","true","true",40
0.4,1.8,1,1212,"lv","REP","true","true",42
0.4,1.8,1,1212,"lv","DEM","true","true",41
0.4,1.8,1,1212,"lv","REP","true","true",34
0.4,1.8,1,1212,"lv","DEM","false","true",38
0.4,1.8,1,1212,"lv","REP","false","true",42
0.4,1.8,1,1212,"lv","DEM","true","true",41
0.4,1.8,1,1212,"lv","REP","true","true",36
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",42
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",38
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",41
-1.1,2.9,2,1337,"rv","DEM","true","true",43.2
-1.1,2.9,2,1337,"rv","REP","true","true",44.7
-1.1,2.9,2,1337,"rv","DEM","true","true",40.6
-1.1,2.9,2,1337,"rv","REP","true","true",41.8
-1.1,2.9,2,1337,"rv","IND","true","true",4.1
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",42
-1.1,2.1,2,2000,"lv","DEM","true","true",46.3
-1.1,2.1,2,2000,"lv","REP","true","true",43.4
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.4,2.4,3,2500,"rv","DEM","true","true",44
-0.4,2.4,3,2500,"rv","REP","true","true",41
-0.4,2.4,3,2500,"rv","DEM","true","true",43
-0.4,2.4,3,2500,"rv","REP","true","true",41
-1.1,2.9,1,1121,"rv","DEM","true","true",44.1
-1.1,2.9,1,1121,"rv","REP","true","true",43.6
-1.1,2.9,1,1121,"rv","DEM","true","true",41.2
-1.1,2.9,1,1121,"rv","REP","true","true",43.3
-1.1,2.9,1,1121,"rv","IND","true","true",4
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",43
-0.3,2,1,850,"lv","DEM","true","true",44.6
-0.3,2,1,850,"lv","REP","true","true",44
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.9,2.8,4,2009,"a","DEM","true","true",33
-0.9,2.8,4,2009,"a","REP","true","true",35
-0.3,1.9,2,5000,"rv","DEM","true","true",44
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,6000,"rv","DEM","true","true",44
-0.3,1.9,2,6000,"rv","REP","true","true",41
-0.3,1.9,2,6000,"rv","DEM","true","true",44
-0.3,1.9,2,6000,"rv","REP","true","true",38
-0.3,1.9,2,5000,"rv","DEM","true","true",44
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.8,2.7,3,1013,"lv","DEM","true","true",45
-0.8,2.7,3,1013,"lv","REP","true","true",44
-0.8,2.7,3,1013,"lv","DEM","true","true",44
-0.8,2.7,3,1013,"lv","REP","true","true",41
-0.8,2.7,3,1013,"lv","DEM","true","true",41
-0.8,2.7,3,1013,"lv","REP","true","true",36
-0.8,2.7,3,1013,"lv","DEM","true","true",39
-0.8,2.7,3,1013,"lv","REP","true","true",42
-1.5,3,4,1329,"rv","DEM","true","true",43
-1.5,3,4,1329,"rv","REP","true","true",43
1.7,1.2,2,2020,"a","DEM","true","false",39.2
1.7,1.2,2,2020,"a","REP","true","false",41.5
1.7,1.2,2,1663,"rv","DEM","true","false",43.8
1.7,1.2,2,1663,"rv","REP","true","false",43.9
1.7,1.2,2,2020,"a","DEM","true","false",38.5
1.7,1.2,2,2020,"a","REP","true","false",33.7
1.7,1.2,2,1663,"rv","DEM","true","false",43.2
1.7,1.2,2,1663,"rv","REP","true","false",37.5
-0.3,1.9,2,5000,"rv","DEM","true","true",44
-0.3,1.9,2,5000,"rv","REP","true","true",41
0.1,1.9,5,1577,"a","DEM","true","true",34
0.1,1.9,5,1577,"a","REP","true","true",42
0.1,1.9,5,1172,"rv","DEM","true","true",39
0.1,1.9,5,1172,"rv","REP","true","true",43
0.1,1.9,5,1577,"a","DEM","true","true",33
0.1,1.9,5,1577,"a","REP","true","true",30
0.1,1.9,5,1172,"rv","DEM","true","true",38
0.1,1.9,5,1172,"rv","REP","true","true",33
0.2,1.5,9,675,"rv","DEM","true","true",39
0.2,1.5,9,675,"rv","REP","true","true",49.1
0.2,1.5,9,675,"rv","DEM","true","true",39.4
0.2,1.5,9,675,"rv","REP","true","true",41.1
0.2,1.5,9,675,"rv","DEM","true","true",38.1
0.2,1.5,9,675,"rv","REP","true","true",36.8
0.2,1.5,9,675,"rv","DEM","true","true",38.8
0.2,1.5,9,675,"rv","REP","true","true",37.9
0.2,1.5,9,675,"rv","DEM","true","true",37.5
0.2,1.5,9,675,"rv","REP","true","true",38.1
0.2,1.5,9,675,"rv","DEM","true","true",38.7
0.2,1.5,9,675,"rv","REP","true","true",32.8
-0.3,1.9,2,5000,"rv","DEM","true","true",44
-0.3,1.9,2,5000,"rv","REP","true","true",42
-1.1,3,3,1500,"a","DEM","true","true",40
-1.1,3,3,1500,"a","REP","true","true",38
-1.1,3,3,1306,"rv","DEM","true","true",44
-1.1,3,3,1306,"rv","REP","true","true",40
-0.1,2.1,11,804,"a","DEM","true","true",43
-0.1,2.1,11,804,"a","REP","true","true",40
-0.1,2.1,11,804,"a","DEM","true","true",41
-0.1,2.1,11,804,"a","REP","true","true",41
-0.1,2.1,11,804,"a","DEM","true","true",37
-0.1,2.1,11,804,"a","REP","true","true",44
0.3,1.6,2,500,"rv","DEM","true","true",40
0.3,1.6,2,500,"rv","REP","true","true",49
0.3,1.6,2,500,"rv","DEM","true","true",46
0.3,1.6,2,500,"rv","REP","true","true",46
-0.3,1.9,2,5000,"rv","DEM","true","true",44
-0.3,1.9,2,5000,"rv","REP","true","true",41
-0.1,1.5,3,922,"rv","DEM","true","true",42
-0.1,1.5,3,922,"rv","REP","true","true",46
1.6,0.5,5,1000,"lv","DEM","true","true",44
1.6,0.5,5,1000,"lv","REP","true","true",46
1.6,0.5,5,1000,"lv","DEM","true","true",40
1.6,0.5,5,1000,"lv","REP","true","true",49
1.6,0.5,5,1000,"lv","DEM","true","true",40
1.6,0.5,5,1000,"lv","REP","true","true",42
1.6,0.5,5,1000,"lv","IND","true","true",5
1.6,0.5,5,1000,"lv","DEM","true","true",38
1.6,0.5,5,1000,"lv","REP","true","true",40
1.6,0.5,5,1000,"lv","IND","true","true",6
1.6,0.5,5,1000,"lv","IND","true","true",5
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",41
-0.3,1.9,2,6000,"rv","DEM","true","true",44
-0.3,1.9,2,6000,"rv","REP","true","true",39
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",41
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.1,1.9,3,1336,"lv","DEM","true","true",36
-0.1,1.9,3,1336,"lv","REP","true","true",43
-0.1,1.5,1,2068,"rv","DEM","true","true",40
-0.1,1.5,1,2068,"rv","REP","true","true",45
-0.1,1.5,1,2068,"rv","DEM","false","true",38
-0.1,1.5,1,2068,"rv","REP","false","true",47
-0.1,1.5,1,2068,"rv","DEM","true","true",40
-0.1,1.5,1,2068,"rv","REP","true","true",41
-0.1,1.5,1,2068,"rv","DEM","true","true",39
-0.1,1.5,1,2068,"rv","REP","true","true",41
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",43
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.5,2.8,4,1809,"rv","DEM","true","true",49
-0.5,2.8,4,1809,"rv","REP","true","true",44
-1.1,3,4,1098,"rv","DEM","true","true",47
-1.1,3,4,1098,"rv","REP","true","true",43
-1.1,3,4,1098,"rv","DEM","true","true",46
-1.1,3,4,1098,"rv","REP","true","true",42
-0.9,2.8,6,4414,"a","DEM","true","true",37
-0.9,2.8,6,4414,"a","REP","true","true",35
-0.9,2.8,6,4414,"a","DEM","true","true",36
-0.9,2.8,6,4414,"a","REP","true","true",18
-0.9,2.8,6,4414,"a","IND","true","true",25
-0.9,2.8,6,4414,"a","DEM","true","true",31
-0.9,2.8,6,4414,"a","REP","true","true",31
-0.9,2.8,6,4414,"a","IND","true","true",18
-0.9,2.8,6,4414,"a","DEM","true","true",35
-0.9,2.8,6,4414,"a","REP","true","true",31
-0.9,2.8,6,4414,"a","IND","true","true",13
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",41
-0.3,1.9,2,5000,"rv","DEM","true","true",44
-0.3,1.9,2,5000,"rv","REP","true","true",41
-0.3,1.9,2,5000,"rv","DEM","true","true",44
-0.3,1.9,2,5000,"rv","REP","true","true",41
0.1,1.9,7,1552,"a","DEM","true","true",34
0.1,1.9,7,1552,"a","REP","true","true",41
0.1,1.9,7,1124,"rv","DEM","true","true",40
0.1,1.9,7,1124,"rv","REP","true","true",42
0.1,1.9,7,1552,"a","DEM","true","true",31
0.1,1.9,7,1552,"a","REP","true","true",29
0.1,1.9,7,1124,"rv","DEM","true","true",37
0.1,1.9,7,1124,"rv","REP","true","true",33
-0.2,2.4,2,639,"lv","DEM","true","false",45
-0.2,2.4,2,639,"lv","REP","true","false",43
-0.2,2.4,2,639,"lv","DEM","true","false",44
-0.2,2.4,2,639,"lv","REP","true","false",31
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",43
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",43
-1,2.9,3,500,"rv","DEM","true","true",38.2
-1,2.9,3,500,"rv","REP","true","true",43.6
-1,2.9,3,500,"rv","IND","true","true",2
-1,2.9,3,500,"rv","DEM","true","true",37
-1,2.9,3,500,"rv","REP","true","true",39
-1,2.9,3,500,"rv","IND","true","true",2.2
0.2,1.1,3,1057,"lv","DEM","true","true",36.2
0.2,1.1,3,1057,"lv","REP","true","true",42.1
0.2,1.1,3,1057,"lv","DEM","true","true",35.9
0.2,1.1,3,1057,"lv","REP","true","true",38.3
-1.1,3,5,1005,"a","DEM","true","true",50
-1.1,3,5,1005,"a","REP","true","true",49
-1.1,3,5,788,"rv","DEM","true","true",50
-1.1,3,5,788,"rv","REP","true","true",50
-1.1,3,5,1005,"a","DEM","true","true",49
-1.1,3,5,1005,"a","REP","true","true",50
-1.1,3,5,788,"rv","DEM","true","true",48
-1.1,3,5,788,"rv","REP","true","true",51
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-1.1,3,3,1500,"a","DEM","true","true",39
-1.1,3,3,1500,"a","REP","true","true",40
-1.1,3,3,1296,"rv","DEM","true","true",42
-1.1,3,3,1296,"rv","REP","true","true",42
0,0,6,895,"lv","DEM","true","true",51.8
0,0,6,895,"lv","REP","true","true",39.9
0,0,6,895,"lv","DEM","false","true",39.3
0,0,6,895,"lv","REP","false","true",32.9
0,0,6,895,"lv","DEM","true","true",45.6
0,0,6,895,"lv","REP","true","true",40.8
0,0,6,895,"lv","DEM","true","true",30.9
0,0,6,895,"lv","REP","true","true",37.3
0.3,1.6,2,500,"rv","DEM","true","true",44
0.3,1.6,2,500,"rv","REP","true","true",46
0.3,1.6,2,500,"rv","DEM","true","true",45
0.3,1.6,2,500,"rv","REP","true","true",44
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",42
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",38
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
0.4,1.8,0,1500,"rv","DEM","true","true",40
0.4,1.8,0,1500,"rv","REP","true","true",38
0.4,1.8,0,1500,"rv","DEM","false","true",36
0.4,1.8,0,1500,"rv","REP","false","true",38
0.4,1.8,0,1174,"lv","DEM","true","true",43
0.4,1.8,0,1174,"lv","REP","true","true",43
0.4,1.8,0,1174,"lv","DEM","false","true",39
0.4,1.8,0,1174,"lv","REP","false","true",43
0.3,1.6,1,500,"rv","DEM","true","true",44
0.3,1.6,1,500,"rv","REP","true","true",46
0.3,1.6,1,500,"rv","DEM","true","true",47
0.3,1.6,1,500,"rv","REP","true","true",43
-0.1,1.5,1,915,"rv","DEM","true","true",44
-0.1,1.5,1,915,"rv","REP","true","true",44
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",41
-0.3,1.9,2,5000,"rv","DEM","true","true",44
-0.3,1.9,2,5000,"rv","REP","true","true",41
-0.3,1.9,2,5000,"rv","DEM","true","true",44
-0.3,1.9,2,5000,"rv","REP","true","true",41
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",41
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
0,0,4,933,"a","DEM","true","false",38.9
0,0,4,933,"a","REP","true","false",49.1
0,0,4,933,"a","DEM","true","false",36.1
0,0,4,933,"a","REP","true","false",49.1
-0.3,1.9,2,5000,"rv","DEM","true","true",41
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.8,2.7,3,1020,"lv","DEM","true","true",45
-0.8,2.7,3,1020,"lv","REP","true","true",44
-0.8,2.7,3,1020,"lv","DEM","true","true",45
-0.8,2.7,3,1020,"lv","REP","true","true",42
-0.8,2.7,3,1020,"lv","DEM","true","true",41
-0.8,2.7,3,1020,"lv","REP","true","true",43
-0.8,2.7,3,1020,"lv","IND","true","true",7
-0.8,2.7,3,1020,"lv","DEM","true","true",42
-0.8,2.7,3,1020,"lv","REP","true","true",44
-0.8,2.7,3,1020,"lv","IND","true","true",4
-0.8,2.7,3,1020,"lv","DEM","true","true",42
-0.8,2.7,3,1020,"lv","REP","true","true",43
-0.8,2.7,3,1020,"lv","IND","true","true",4
-0.2,1.6,6,1063,"lv","DEM","true","true",46
-0.2,1.6,6,1063,"lv","REP","true","true",46
-0.2,1.6,6,1063,"lv","DEM","true","true",46
-0.2,1.6,6,1063,"lv","REP","true","true",41
-1.1,3,9,3012,"rv","DEM","true","true",47
-1.1,3,9,3012,"rv","REP","true","true",41
-1.1,3,9,3012,"rv","DEM","true","true",45
-1.1,3,9,3012,"rv","REP","true","true",39
-0.4,2.5,22,1092,"lv","DEM","true","true",57
-0.4,2.5,22,1092,"lv","REP","true","true",31
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",42
0,0,14,2200,"rv","DEM","true","true",52
0,0,14,2200,"rv","REP","true","true",48
0,0,14,500,"rv","DEM","true","true",48
0,0,14,500,"rv","REP","true","true",52
0,0,14,500,"rv","DEM","true","true",48
0,0,14,500,"rv","REP","true","true",52
0,0,14,500,"rv","DEM","true","true",50
0,0,14,500,"rv","REP","true","true",50
0,0,14,500,"rv","DEM","true","true",46
0,0,14,500,"rv","REP","true","true",54
0,0,14,500,"rv","DEM","true","true",51
0,0,14,500,"rv","REP","true","true",49
0,0,14,500,"rv","DEM","true","true",50
0,0,14,500,"rv","REP","true","true",50
0,0,14,500,"rv","DEM","true","true",53
0,0,14,500,"rv","REP","true","true",47
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",43
-1.1,3,3,1500,"a","DEM","true","true",38
-1.1,3,3,1500,"a","REP","true","true",41
-1.1,3,3,1315,"rv","DEM","true","true",40
-1.1,3,3,1315,"rv","REP","true","true",44
-0.3,1.9,2,5000,"rv","DEM","true","true",41
-0.3,1.9,2,5000,"rv","REP","true","true",43
0.1,1.9,3,2068,"a","DEM","true","true",34
0.1,1.9,3,2068,"a","REP","true","true",41
0.1,1.9,3,1481,"rv","DEM","true","true",40
0.1,1.9,3,1481,"rv","REP","true","true",42
0.1,1.9,3,2068,"a","DEM","true","true",32
0.1,1.9,3,2068,"a","REP","true","true",32
0.1,1.9,3,1481,"rv","DEM","true","true",37
0.1,1.9,3,1481,"rv","REP","true","true",35
-0.5,2.8,4,1584,"rv","DEM","true","true",46
-0.5,2.8,4,1584,"rv","REP","true","true",47
0.4,1.8,0,1500,"rv","DEM","true","true",36
0.4,1.8,0,1500,"rv","REP","true","true",37
0.4,1.8,0,1500,"rv","DEM","false","true",36
0.4,1.8,0,1500,"rv","REP","false","true",39
0.4,1.8,0,1181,"lv","DEM","true","true",42
0.4,1.8,0,1181,"lv","REP","true","true",41
0.4,1.8,0,1181,"lv","DEM","false","true",41
0.4,1.8,0,1181,"lv","REP","false","true",42
-0.3,1.9,2,6000,"rv","DEM","true","true",41
-0.3,1.9,2,6000,"rv","REP","true","true",44
-0.3,1.9,2,6000,"rv","DEM","true","true",42
-0.3,1.9,2,6000,"rv","REP","true","true",40
-0.8,2.7,5,817,"rv","DEM","true","true",50
-0.8,2.7,5,817,"rv","REP","true","true",28
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.5,2.4,2,1065,"rv","DEM","true","true",49
-0.5,2.4,2,1065,"rv","REP","true","true",40
-0.5,2.4,2,1065,"rv","DEM","true","true",49
-0.5,2.4,2,1065,"rv","REP","true","true",40
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.1,1.5,4,2875,"rv","DEM","true","true",43
-0.1,1.5,4,2875,"rv","REP","true","true",45
-1.1,2.1,2,2010,"lv","DEM","true","true",46.4
-1.1,2.1,2,2010,"lv","REP","true","true",45.8
-1.1,2.1,2,2010,"lv","DEM","true","true",44.1
-1.1,2.1,2,2010,"lv","REP","true","true",44.9
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",41
0.1,1.8,8,1120,"rv","DEM","true","true",32
0.1,1.8,8,1120,"rv","REP","true","true",51
0.1,1.8,8,1046,"lv","DEM","true","true",34
0.1,1.8,8,1046,"lv","REP","true","true",54
0.1,1.8,8,977,"lv","DEM","true","true",36
0.1,1.8,8,977,"lv","REP","true","true",52
0.1,1.8,8,1120,"rv","DEM","true","true",32
0.1,1.8,8,1120,"rv","REP","true","true",46
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-1.1,2.9,1,1015,"rv","DEM","true","true",42.5
-1.1,2.9,1,1015,"rv","REP","true","true",36.7
-1.1,2.9,1,1015,"rv","DEM","true","true",43.5
-1.1,2.9,1,1015,"rv","REP","true","true",43.4
-1.1,2.9,1,1015,"rv","DEM","true","true",40.3
-1.1,2.9,1,1015,"rv","REP","true","true",41.4
-1.1,2.9,1,1015,"rv","IND","true","true",5.8
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-1.1,3,4,1091,"rv","DEM","true","true",46
-1.1,3,4,1091,"rv","REP","true","true",42
-1.1,3,4,1087,"rv","DEM","true","true",44
-1.1,3,4,1087,"rv","REP","true","true",41
-0.7,2.6,4,1000,"rv","DEM","true","true",49
-0.7,2.6,4,1000,"rv","REP","true","true",45
-0.7,2.6,4,1000,"rv","DEM","true","true",47
-0.7,2.6,4,1000,"rv","REP","true","true",47
0.3,1.6,2,500,"rv","DEM","true","true",41
0.3,1.6,2,500,"rv","REP","true","true",47
0.3,1.6,2,500,"rv","DEM","true","true",45
0.3,1.6,2,500,"rv","REP","true","true",43
0.3,1.6,2,500,"rv","DEM","true","true",46
0.3,1.6,2,500,"rv","REP","true","true",49
0.3,1.6,2,500,"rv","DEM","true","true",47
0.3,1.6,2,500,"rv","REP","true","true",45
0.3,1.6,2,500,"rv","DEM","true","true",45
0.3,1.6,2,500,"rv","REP","true","true",48
0.3,1.6,2,500,"rv","DEM","true","true",48
0.3,1.6,2,500,"rv","REP","true","true",45
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",42
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",41
1.6,0.5,4,1000,"lv","DEM","true","true",44
1.6,0.5,4,1000,"lv","REP","true","true",49
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.1,1.5,1,2090,"rv","DEM","true","true",39
-0.1,1.5,1,2090,"rv","REP","true","true",45
-0.1,1.5,1,2090,"rv","DEM","false","true",40
-0.1,1.5,1,2090,"rv","REP","false","true",47
-0.1,1.5,1,2090,"rv","DEM","true","true",40
-0.1,1.5,1,2090,"rv","REP","true","true",41
-0.1,1.5,1,2090,"rv","DEM","true","true",40
-0.1,1.5,1,2090,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",42
-0.3,1.9,2,5000,"rv","REP","true","true",42
0.2,1.6,3,1000,"lv","DEM","true","true",46
0.2,1.6,3,1000,"lv","REP","true","true",44
0.2,1.6,3,1000,"lv","DEM","true","true",44
0.2,1.6,3,1000,"lv","REP","true","true",43
0.2,1.6,3,1000,"lv","DEM","true","true",41
0.2,1.6,3,1000,"lv","REP","true","true",38
0.2,1.6,3,1000,"lv","DEM","true","true",39
0.2,1.6,3,1000,"lv","REP","true","true",32
-0.5,2.1,2,986,"lv","DEM","true","true",39
-0.5,2.1,2,986,"lv","REP","true","true",45
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
1.7,1.2,5,2020,"a","DEM","true","false",38.7
1.7,1.2,5,2020,"a","REP","true","false",42.7
1.7,1.2,5,1679,"rv","DEM","true","false",41.9
1.7,1.2,5,1679,"rv","REP","true","false",44.8
1.7,1.2,5,2020,"a","DEM","true","false",39
1.7,1.2,5,2020,"a","REP","true","false",36
1.7,1.2,5,1679,"rv","DEM","true","false",42.3
1.7,1.2,5,1679,"rv","REP","true","false",39.5
-0.7,1.9,6,600,"lv","DEM","true","true",44
-0.7,1.9,6,600,"lv","REP","true","true",44
-0.7,1.9,6,600,"lv","DEM","true","true",44
-0.7,1.9,6,600,"lv","REP","true","true",45
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-1.1,3,3,1500,"a","DEM","true","true",38
-1.1,3,3,1500,"a","REP","true","true",39
-1.1,3,3,1303,"rv","DEM","true","true",41
-1.1,3,3,1303,"rv","REP","true","true",41
-1.1,3,5,913,"rv","DEM","true","true",52
-1.1,3,5,913,"rv","REP","true","true",43
-1.1,3,5,913,"rv","DEM","true","true",49
-1.1,3,5,913,"rv","REP","true","true",47
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
0.1,1.9,3,1918,"a","DEM","true","true",37
0.1,1.9,3,1918,"a","REP","true","true",43
0.1,1.9,3,1466,"rv","DEM","true","true",43
0.1,1.9,3,1466,"rv","REP","true","true",44
0.1,1.9,3,1918,"a","DEM","true","true",36
0.1,1.9,3,1918,"a","REP","true","true",34
0.1,1.9,3,1466,"rv","DEM","true","true",41
0.1,1.9,3,1466,"rv","REP","true","true",36
-0.5,2.8,4,1735,"rv","DEM","true","true",48
-0.5,2.8,4,1735,"rv","REP","true","true",44
0.4,1.8,1,1500,"rv","DEM","true","true",35
0.4,1.8,1,1500,"rv","REP","true","true",37
0.4,1.8,1,1500,"rv","DEM","false","true",36
0.4,1.8,1,1500,"rv","REP","false","true",38
0.4,1.8,1,1173,"lv","DEM","true","true",39
0.4,1.8,1,1173,"lv","REP","true","true",42
0.4,1.8,1,1173,"lv","DEM","false","true",40
0.4,1.8,1,1173,"lv","REP","false","true",44
-0.3,1.9,2,6000,"rv","DEM","true","true",42
-0.3,1.9,2,6000,"rv","REP","true","true",42
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",39
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",43
